Timestamp,LinAccX,LinAccY,LinAccZ,QuatI,QuatJ,QuatK,QuatReal,Label
1772360692147,0.11,11.4,-8.75,-0.28,0.22,-0.05,0.9354,2
1772360692152,5.64,55.09,38.95,-0.28,0.22,-0.05,0.9354,2
1772360692157,14.45,78.37,63.84,-0.28,0.22,-0.05,0.9354,2
1772360692162,10.46,34.38,8.46,-0.28,0.22,-0.05,0.9354,2
1772360692167,3.55,3.43,-15.4,-0.28,0.22,-0.05,0.9354,2
1772360692172,1.93,5.2,-15.52,-0.28,0.22,-0.05,0.9354,2
1772360692177,0.95,5.77,-14.87,-0.28,0.22,-0.05,0.9354,2
1772360692181,-0.72,4.13,-14.35,-0.28,0.22,-0.05,0.9354,2
1772360692187,-5.06,-8.58,-9.52,-0.28,0.22,-0.05,0.9354,2
1772360692192,-1.84,-6.04,4.3,-0.28,0.22,-0.05,0.9354,2
1772360692196,0.5,-10.21,13.96,-0.28,0.22,-0.05,0.9354,2
1772360692201,1.5,-5.22,6.95,-0.28,0.22,-0.05,0.9354,2
1772360692207,1.28,0.41,-0.23,-0.28,0.22,-0.05,0.9354,2
1772360692212,1.11,3.3,-2.34,-0.28,0.22,-0.05,0.9354,2
1772360692217,0.95,4.94,0.36,-0.28,0.22,-0.05,0.9354,2
1772360692221,1.34,4.94,2.99,-0.28,0.22,-0.05,0.9354,2
1772360692226,1.55,3.79,4.79,-0.28,0.22,-0.05,0.9354,2
1772360692231,1.58,2.75,4.27,-0.28,0.22,-0.05,0.9354,2
1772360692236,0.78,1.35,0.76,-0.28,0.22,-0.05,0.9354,2
1772360692241,0.13,0.68,-0.41,-0.28,0.22,-0.05,0.9354,2
1772360692247,-0.45,-0.32,-1.75,-0.28,0.22,-0.05,0.9354,2
1772360692251,-1.42,0.19,-4.04,-0.28,0.22,-0.05,0.9354,2
1772360692256,-1.27,0.76,-3.47,-0.28,0.22,-0.05,0.9354,2
1772360692261,-0.56,1.01,-1.44,-0.28,0.22,-0.05,0.9354,2
1772360692267,0.34,1.3,0.43,-0.28,0.22,-0.05,0.9354,2
1772360692272,1.25,1.9,1.5,-0.28,0.22,-0.05,0.9354,2
1772360692277,1.13,2.3,1.11,-0.28,0.22,-0.05,0.9354,2
1772360692281,0.71,2.3,0.73,-0.28,0.22,-0.05,0.9354,2
1772360692287,-0.84,-1.0,-1.45,-0.28,0.22,-0.05,0.9354,2
1772360692291,-0.8,-1.14,-1.84,-0.28,0.22,-0.05,0.9354,2
1772360692296,-0.84,-1.13,-1.87,-0.28,0.22,-0.05,0.9354,2
1772360692301,-0.95,-1.25,-1.68,-0.28,0.22,-0.05,0.9354,2
1772360692306,-0.92,-0.87,-1.41,-0.28,0.22,-0.05,0.9354,2
1772360692311,-0.77,-0.72,-1.18,-0.28,0.22,-0.05,0.9354,2
1772360692316,-0.73,-0.76,-1.03,-0.28,0.22,-0.05,0.9354,2
1772360692321,-0.73,-0.69,-1.03,-0.28,0.22,-0.05,0.9354,2
1772360692326,-0.8,-0.77,-1.14,-0.28,0.22,-0.05,0.9354,2
1772360692331,-0.8,-0.84,-1.26,-0.28,0.22,-0.05,0.9354,2
1772360692336,-0.77,-0.95,-1.37,-0.28,0.22,-0.05,0.9354,2
1772360692341,-0.84,-1.03,-1.45,-0.28,0.22,-0.05,0.9354,2
1772360692346,-0.84,-0.99,-1.37,-0.28,0.22,-0.05,0.9354,2
1772360692351,-0.8,-0.91,-1.26,-0.28,0.22,-0.05,0.9354,2
1772360692356,-0.76,-0.8,-1.11,-0.28,0.22,-0.05,0.9354,2
1772360692361,-0.72,-0.76,-1.18,-0.28,0.22,-0.05,0.9354,2
1772360692366,-0.8,-0.8,-1.18,-0.28,0.22,-0.05,0.9354,2
1772360692371,-0.84,-0.84,-1.22,-0.28,0.22,-0.05,0.9354,2
1772360692376,-0.84,-0.9,-1.37,-0.28,0.22,-0.05,0.9354,2
1772360692381,-0.84,-0.94,-1.41,-0.28,0.22,-0.05,0.9354,2
1772360692386,-0.8,-0.9,-1.41,-0.28,0.22,-0.05,0.9354,2
1772360692391,-0.8,-0.79,-1.21,-0.28,0.22,-0.05,0.9354,2
1772360692396,-0.8,-0.8,-1.18,-0.28,0.22,-0.05,0.9354,2
1772360692401,-0.76,-0.8,-1.14,-0.28,0.22,-0.05,0.9354,2
1772360692406,-0.76,-0.84,-1.18,-0.28,0.22,-0.05,0.9354,2
1772360692411,-0.8,-0.87,-1.25,-0.28,0.22,-0.05,0.9354,2
1772360692417,-0.84,-0.9,-1.32,-0.28,0.22,-0.05,0.9354,2
1772360692421,-0.84,-0.87,-1.36,-0.28,0.22,-0.05,0.9354,2
1772360692426,-0.84,-0.87,-1.25,-0.28,0.22,-0.05,0.9354,2
1772360692431,-0.76,-0.83,-1.17,-0.28,0.22,-0.05,0.9354,2
1772360692436,-0.8,-0.83,-1.21,-0.28,0.22,-0.05,0.9354,2
1772360692441,-0.8,-0.83,-1.25,-0.28,0.22,-0.05,0.9354,2
1772360692446,-0.8,-0.87,-1.29,-0.28,0.22,-0.05,0.9354,2
1772360692451,-0.8,-0.9,-1.29,-0.28,0.22,-0.05,0.9354,2
1772360692456,-0.83,-0.89,-1.24,-0.28,0.22,-0.05,0.9354,2
1772360692461,-0.79,-0.86,-1.28,-0.28,0.22,-0.05,0.9354,2
1772360692467,-0.75,-0.86,-1.24,-0.28,0.22,-0.05,0.9354,2
1772360692471,-0.75,-0.82,-1.24,-0.28,0.22,-0.05,0.9354,2
1772360692476,-0.75,-0.86,-1.2,-0.28,0.22,-0.05,0.9354,2
1772360692481,-0.75,-0.86,-1.24,-0.28,0.22,-0.05,0.9354,2
1772360692486,-0.75,-0.86,-1.24,-0.28,0.22,-0.05,0.9354,2
1772360692491,-0.78,-0.89,-1.24,-0.28,0.22,-0.05,0.9354,2
1772360692497,-0.82,-0.86,-1.24,-0.28,0.22,-0.05,0.9354,2
1772360692501,-0.78,-0.89,-1.24,-0.28,0.22,-0.05,0.9354,2
1772360692506,-0.83,-0.86,-1.27,-0.28,0.22,-0.05,0.9354,2
1772360692511,-0.79,-0.86,-1.23,-0.28,0.22,-0.05,0.9354,2
1772360692516,-0.79,-0.86,-1.27,-0.28,0.22,-0.05,0.9354,2
1772360692521,-0.74,-0.85,-1.3,-0.28,0.22,-0.05,0.9354,2
1772360692526,-0.74,-0.85,-1.27,-0.28,0.22,-0.05,0.9354,2
1772360692531,-0.78,-0.85,-1.19,-0.28,0.22,-0.05,0.9354,2
1772360692536,-0.78,-0.86,-1.18,-0.28,0.22,-0.05,0.9354,2
1772360692541,-0.78,-0.86,-1.22,-0.28,0.22,-0.05,0.9354,2
1772360692546,-0.81,-0.89,-1.22,-0.28,0.22,-0.05,0.9354,2
1772360692551,-0.82,-0.85,-1.21,-0.28,0.22,-0.05,0.9354,2
1772360692556,-0.78,-0.85,-1.18,-0.28,0.22,-0.05,0.9354,2
1772360692561,-0.78,-0.85,-1.21,-0.28,0.22,-0.05,0.9354,2
1772360692566,-0.82,-0.85,-1.21,-0.28,0.22,-0.05,0.9354,2
1772360692571,-0.78,-0.85,-1.21,-0.28,0.22,-0.05,0.9354,2
1772360692576,-0.81,-0.85,-1.21,-0.28,0.22,-0.05,0.9354,2
1772360692581,-0.77,-0.81,-1.25,-0.28,0.22,-0.05,0.9354,2
1772360692586,-0.77,-0.81,-1.25,-0.28,0.22,-0.05,0.9354,2
1772360692591,-0.77,-0.8,-1.21,-0.28,0.22,-0.05,0.9354,2
1772360692596,-0.77,-0.8,-1.21,-0.28,0.22,-0.05,0.9354,2
1772360692601,-0.77,-0.84,-1.21,-0.28,0.22,-0.05,0.9354,2
1772360692606,-0.77,-0.77,-1.25,-0.28,0.22,-0.05,0.9354,2
1772360692611,-0.77,-0.8,-1.17,-0.28,0.22,-0.05,0.9354,2
1772360692616,-0.77,-0.8,-1.21,-0.28,0.22,-0.05,0.9354,2
1772360692622,-0.77,-0.8,-1.2,-0.28,0.22,-0.05,0.9354,2
1772360692626,-0.77,-0.84,-1.17,-0.28,0.22,-0.05,0.9354,2
1772360692631,-0.77,-0.84,-1.2,-0.28,0.22,-0.05,0.9354,2
1772360692637,-0.77,-0.8,-1.24,-0.28,0.22,-0.05,0.9354,2
1772360692641,-0.76,-0.84,-1.19,-0.28,0.22,-0.05,0.9354,2
1772360692646,0.0,0.02,-0.04,-0.28,0.22,-0.05,0.9354,2
1772360692651,0.0,-0.02,-0.04,-0.28,0.22,-0.05,0.9354,2
1772360692657,0.04,-0.02,-0.04,-0.28,0.22,-0.05,0.9354,2
1772360692661,0.0,-0.02,0.0,-0.28,0.22,-0.05,0.9354,2
1772360692666,0.0,-0.02,-0.07,-0.28,0.22,-0.05,0.9354,2
1772360692671,0.04,-0.02,0.0,-0.28,0.22,-0.05,0.9354,2
1772360692676,0.0,-0.02,0.0,-0.28,0.22,-0.05,0.9354,2
1772360692681,0.05,-0.02,0.0,-0.28,0.22,-0.05,0.9354,2
1772360692686,0.01,0.02,0.0,-0.28,0.22,-0.05,0.9354,2
1772360692691,0.05,-0.02,0.04,-0.28,0.22,-0.05,0.9354,2
1772360692696,0.01,0.02,0.0,-0.28,0.22,-0.05,0.9354,2
1772360692701,0.05,0.02,-0.04,-0.28,0.22,-0.05,0.9354,2
1772360692706,-0.03,-0.02,0.0,-0.28,0.22,-0.05,0.9354,2
1772360692711,-0.03,-0.02,0.0,-0.28,0.22,-0.05,0.9354,2
1772360692717,-0.03,-0.02,-0.04,-0.28,0.22,-0.05,0.9354,2
1772360692721,0.05,-0.02,0.0,-0.28,0.22,-0.05,0.9354,2
1772360692727,0.05,-0.02,-0.04,-0.28,0.22,-0.05,0.9354,2
1772360692731,0.01,-0.02,0.0,-0.28,0.22,-0.05,0.9354,2
1772360692737,0.01,0.02,-0.04,-0.28,0.22,-0.05,0.9354,2
1772360692742,0.05,0.02,-0.07,-0.28,0.22,-0.05,0.9354,2
1772360692746,0.01,-0.02,-0.11,-0.28,0.22,-0.05,0.9354,2
1772360692751,-0.03,-0.02,-0.07,-0.28,0.22,-0.05,0.9354,2
1772360692757,0.05,0.06,-0.15,-0.28,0.22,-0.05,0.9354,2
1772360692761,0.04,-0.04,-0.1,-0.28,0.22,-0.05,0.9354,2
1772360692766,0.01,-0.04,-0.18,-0.28,0.22,-0.05,0.9354,2
1772360694532,-0.11,-0.74,0.59,0.04,0.16,-0.32,0.9316,2
1772360694537,-0.03,-0.88,0.47,0.04,0.16,-0.32,0.9316,2
1772360694542,0.0,-0.98,0.18,0.04,0.16,-0.32,0.9316,2
1772360694547,0.05,-0.9,-0.02,0.04,0.16,-0.32,0.9316,2
1772360694552,-0.02,-0.81,-0.17,0.04,0.16,-0.32,0.9316,2
1772360694558,-0.05,-0.78,-0.24,0.04,0.16,-0.32,0.9316,2
1772360694563,-0.28,-0.64,-0.28,0.04,0.16,-0.32,0.9316,2
1772360694568,-0.36,-0.53,-0.32,0.04,0.16,-0.32,0.9316,2
1772360694573,-0.47,-0.41,-0.27,0.04,0.16,-0.32,0.9316,2
1772360694578,-0.58,-0.27,-0.39,0.04,0.16,-0.32,0.9316,2
1772360694583,-0.65,-0.26,-0.42,0.04,0.16,-0.32,0.9316,2
1772360694588,-0.69,-0.3,-0.38,0.04,0.16,-0.32,0.9316,2
1772360694593,-0.54,-0.33,-0.45,0.04,0.16,-0.32,0.9316,2
1772360694598,-0.49,-0.43,-0.48,0.04,0.16,-0.32,0.9316,2
1772360694603,-0.45,-0.42,-0.6,0.04,0.16,-0.32,0.9316,2
1772360694608,-0.41,-0.52,-0.63,0.04,0.16,-0.32,0.9316,2
1772360694613,-0.33,-0.7,-0.78,0.04,0.16,-0.32,0.9316,2
1772360694618,-0.29,-0.73,-0.86,0.04,0.16,-0.32,0.9316,2
1772360694623,-0.29,-0.77,-0.97,0.04,0.16,-0.32,0.9316,2
1772360694628,-0.21,-0.77,-0.93,0.04,0.16,-0.32,0.9316,2
1772360694633,-0.25,-0.7,-0.85,0.04,0.16,-0.32,0.9316,2
1772360694638,-0.25,-0.52,-0.85,0.04,0.16,-0.32,0.9316,2
1772360694643,-0.32,-0.3,-0.89,0.04,0.16,-0.32,0.9316,2
1772360694648,-0.48,-0.01,-0.84,0.04,0.16,-0.32,0.9316,2
1772360694653,-0.55,0.09,-0.84,0.04,0.16,-0.32,0.9316,2
1772360694658,-0.64,0.04,-0.77,0.04,0.16,-0.32,0.9316,2
1772360694663,-0.68,-0.09,-0.69,0.04,0.16,-0.32,0.9316,2
1772360694668,-0.72,-0.21,-0.65,0.04,0.16,-0.32,0.9316,2
1772360694673,-0.65,-0.29,-0.54,0.04,0.16,-0.32,0.9316,2
1772360694678,-0.55,-0.42,-0.51,0.04,0.16,-0.32,0.9316,2
1772360694683,-0.29,-0.68,-0.43,0.04,0.16,-0.32,0.9316,2
1772360694688,-0.18,-0.84,-0.47,0.04,0.16,-0.32,0.9316,2
1772360694693,-0.07,-1.01,-0.47,0.04,0.16,-0.32,0.9316,2
1772360694698,0.12,-1.41,-0.47,0.04,0.16,-0.32,0.9316,2
1772360694703,0.19,-1.38,-0.46,0.04,0.16,-0.32,0.9316,2
1772360694708,0.18,-1.37,-0.47,0.04,0.16,-0.32,0.9316,2
1772360694713,0.22,-1.35,-0.39,0.04,0.16,-0.32,0.9316,2
1772360694717,0.2,-1.0,-0.36,0.04,0.16,-0.32,0.9316,2
1772360694723,0.23,-0.76,-0.32,0.04,0.16,-0.32,0.9316,2
1772360694728,0.26,-0.52,-0.29,0.04,0.16,-0.32,0.9316,2
1772360694732,0.14,-0.05,-0.17,0.04,0.16,-0.32,0.9316,2
1772360694737,0.01,0.01,-0.13,0.04,0.16,-0.32,0.9316,2
1772360694742,-0.12,0.06,-0.1,0.04,0.16,-0.32,0.9316,2
1772360694748,-0.25,0.05,-0.07,0.04,0.16,-0.32,0.9316,2
1772360694753,-0.45,0.08,0.04,0.04,0.16,-0.32,0.9316,2
1772360694770,-0.56,0.3,-0.07,0.06,0.15,-0.29,0.9438,2
1772360694776,-0.5,0.53,-0.11,0.06,0.15,-0.29,0.9438,2
1772360694782,-0.39,0.77,-0.2,0.06,0.15,-0.29,0.9438,2
1772360694787,-0.18,1.24,-0.08,0.06,0.15,-0.29,0.9438,2
1772360694792,-0.11,1.3,0.0,0.06,0.15,-0.29,0.9438,2
1772360694798,-0.08,1.28,0.11,0.06,0.15,-0.29,0.9438,2
1772360694803,-0.13,1.12,0.37,0.06,0.15,-0.29,0.9438,2
1772360694808,-0.18,0.98,0.49,0.06,0.15,-0.29,0.9438,2
1772360694813,-0.23,0.86,0.52,0.06,0.15,-0.29,0.9438,2
1772360694818,-0.46,0.65,0.56,0.06,0.15,-0.29,0.9438,2
1772360694823,-0.5,0.64,0.57,0.06,0.15,-0.29,0.9438,2
1772360694828,-0.54,0.63,0.57,0.06,0.15,-0.29,0.9438,2
1772360694833,-0.54,0.7,0.49,0.06,0.15,-0.29,0.9438,2
1772360694838,-0.66,0.96,0.41,0.06,0.15,-0.29,0.9438,2
1772360694843,-0.73,1.07,0.3,0.06,0.15,-0.29,0.9438,2
1772360694848,-0.92,1.06,0.23,0.06,0.15,-0.29,0.9438,2
1772360694853,-1.29,1.18,0.16,0.06,0.15,-0.29,0.9438,2
1772360694858,-1.32,1.46,0.09,0.06,0.15,-0.29,0.9438,2
1772360694863,-1.27,1.76,0.02,0.06,0.15,-0.29,0.9438,2
1772360694868,-1.21,2.16,-0.02,0.06,0.15,-0.29,0.9438,2
1772360694873,-0.97,3.14,0.1,0.06,0.15,-0.29,0.9438,2
1772360694878,-0.81,3.46,0.15,0.06,0.15,-0.29,0.9438,2
1772360694883,-0.64,3.62,0.23,0.06,0.15,-0.29,0.9438,2
1772360694888,-0.29,4.0,0.27,0.06,0.15,-0.29,0.9438,2
1772360694893,-0.12,4.14,0.16,0.06,0.15,-0.29,0.9438,2
1772360694898,0.08,4.17,0.08,0.06,0.15,-0.29,0.9438,2
1772360694903,0.24,4.06,-0.03,0.06,0.15,-0.29,0.9438,2
1772360694908,0.26,3.28,-0.33,0.06,0.15,-0.29,0.9438,2
1772360694913,0.23,2.73,-0.56,0.06,0.15,-0.29,0.9438,2
1772360694918,0.17,2.18,-0.67,0.06,0.15,-0.29,0.9438,2
1772360694923,0.04,1.13,-0.96,0.06,0.15,-0.29,0.9438,2
1772360694928,0.09,1.14,-1.11,0.06,0.15,-0.29,0.9438,2
1772360694933,0.11,1.3,-1.26,0.06,0.15,-0.29,0.9438,2
1772360694938,0.12,1.71,-1.4,0.06,0.15,-0.29,0.9438,2
1772360694943,0.13,2.39,-1.48,0.06,0.15,-0.29,0.9438,2
1772360694948,0.06,2.6,-1.47,0.06,0.15,-0.29,0.9438,2
1772360694953,0.07,2.77,-1.35,0.06,0.15,-0.29,0.9438,2
1772360694958,-0.05,2.79,-0.85,0.06,0.15,-0.29,0.9438,2
1772360694964,-0.13,2.82,-0.62,0.06,0.15,-0.29,0.9438,2
1772360694969,-0.09,2.89,-0.31,0.06,0.15,-0.29,0.9438,2
1772360694974,0.03,3.04,-0.09,0.06,0.15,-0.29,0.9438,2
1772360694978,0.45,3.2,0.11,0.06,0.15,-0.29,0.9438,2
1772360694983,0.63,3.04,0.09,0.06,0.15,-0.29,0.9438,2
1772360694988,0.8,3.0,-0.03,0.06,0.15,-0.29,0.9438,2
1772360694993,0.96,2.52,-0.67,0.06,0.15,-0.29,0.9438,2
1772360694998,0.96,2.34,-1.47,0.06,0.15,-0.29,0.9438,2
1772360695003,1.05,2.19,-2.11,0.06,0.15,-0.29,0.9438,2
1772360695008,1.0,1.87,-2.61,0.06,0.15,-0.29,0.9438,2
1772360695014,1.12,1.81,-3.17,0.06,0.15,-0.29,0.9438,2
1772360695027,1.2,1.54,-2.35,0.05,0.17,-0.41,0.8929,2
1772360695032,1.27,1.07,-2.15,0.05,0.17,-0.41,0.8929,2
1772360695038,1.28,0.64,-2.04,0.05,0.17,-0.41,0.8929,2
1772360695043,1.32,0.16,-1.78,0.05,0.17,-0.41,0.8929,2
1772360695048,1.43,-0.95,-1.35,0.05,0.17,-0.41,0.8929,2
1772360695052,1.58,-1.34,-1.04,0.05,0.17,-0.41,0.8929,2
1772360695057,1.72,-1.87,-0.74,0.05,0.17,-0.41,0.8929,2
1772360695063,1.91,-2.58,-0.36,0.05,0.17,-0.41,0.8929,2
1772360695068,1.77,-2.79,-0.21,0.05,0.17,-0.41,0.8929,2
1772360695073,1.8,-2.83,-0.2,0.05,0.17,-0.41,0.8929,2
1772360695078,1.95,-2.6,-0.77,0.05,0.17,-0.41,0.8929,2
1772360695082,2.01,-2.41,-1.04,0.05,0.17,-0.41,0.8929,2
1772360695088,2.11,-2.24,-1.31,0.05,0.17,-0.41,0.8929,2
1772360695093,2.14,-2.11,-1.49,0.05,0.17,-0.41,0.8929,2
1772360695099,2.24,-2.43,-1.34,0.05,0.17,-0.53,0.8325,2
1772360695104,2.28,-2.64,-1.08,0.05,0.17,-0.54,0.8256,2
1772360695110,2.11,-3.93,-0.96,0.05,0.17,-0.54,0.8256,2
1772360695117,2.11,-4.32,-0.85,0.05,0.17,-0.54,0.8256,2
1772360695121,2.16,-4.48,-0.77,0.05,0.17,-0.54,0.8256,2
1772360695128,2.02,-4.77,-0.74,0.05,0.17,-0.54,0.8256,2
1772360695133,1.61,-4.73,-0.67,0.05,0.17,-0.54,0.8256,2
1772360695138,1.46,-4.34,-0.53,0.05,0.17,-0.54,0.8256,2
1772360695144,1.2,-4.2,-0.38,0.05,0.17,-0.54,0.8256,2
1772360695149,0.71,-4.05,-0.02,0.05,0.17,-0.54,0.8256,2
1772360695154,0.61,-4.06,0.25,0.05,0.17,-0.54,0.8256,2
1772360695158,0.54,-3.62,0.55,0.05,0.17,-0.54,0.8256,2
1772360695164,0.29,-3.3,0.73,0.05,0.17,-0.54,0.8256,2
1772360695169,-0.42,-3.03,1.03,0.05,0.17,-0.54,0.8256,2
1772360695174,-0.68,-2.68,1.05,0.05,0.17,-0.54,0.8256,2
1772360695179,-0.62,-2.32,1.12,0.05,0.17,-0.54,0.8256,2
1772360695184,-0.43,-1.95,1.42,0.05,0.17,-0.54,0.8256,2
1772360695189,-0.33,-1.75,1.56,0.05,0.17,-0.54,0.8256,2
1772360695194,-0.09,-1.75,1.79,0.05,0.17,-0.54,0.8256,2
1772360695199,0.2,-1.81,1.93,0.05,0.17,-0.54,0.8256,2
1772360695204,0.71,-2.16,2.08,0.05,0.17,-0.54,0.8256,2
1772360695208,0.76,-2.46,2.0,0.05,0.17,-0.54,0.8256,2
1772360695213,0.82,-2.61,1.91,0.05,0.17,-0.54,0.8256,2
1772360695219,0.58,-3.52,1.84,0.06,0.13,-0.62,0.7709,2
1772360695230,0.38,-3.59,1.38,0.05,0.13,-0.62,0.7673,2
1772360695236,0.27,-3.12,0.96,0.05,0.13,-0.62,0.7673,2
1772360695241,0.16,-2.87,0.42,0.05,0.13,-0.62,0.7673,2
1772360695246,0.19,-2.26,0.04,0.05,0.13,-0.62,0.7673,2
1772360695251,0.01,-1.15,-0.49,0.05,0.13,-0.62,0.7673,2
1772360695258,-0.11,-0.67,-0.61,0.05,0.13,-0.62,0.7673,2
1772360695263,-0.23,-0.34,-0.77,0.05,0.13,-0.62,0.7673,2
1772360695268,-0.38,-0.01,-0.73,0.05,0.13,-0.62,0.7673,2
1772360695273,-0.31,0.55,-0.58,0.05,0.13,-0.62,0.7673,2
1772360695278,-0.25,0.61,-0.58,0.05,0.13,-0.62,0.7673,2
1772360695283,-0.26,0.63,-0.55,0.05,0.13,-0.62,0.7673,2
1772360695288,-0.02,0.28,-0.32,0.05,0.13,-0.62,0.7673,2
1772360695293,0.24,0.23,-0.1,0.05,0.13,-0.62,0.7673,2
1772360695298,0.41,0.29,0.16,0.05,0.13,-0.62,0.7673,2
1772360695303,0.42,0.39,0.38,0.05,0.13,-0.62,0.7673,2
1772360695308,0.55,0.65,0.61,0.05,0.13,-0.62,0.7673,2
1772360695313,0.69,0.71,0.69,0.05,0.13,-0.62,0.7673,2
1772360695318,0.91,0.65,0.83,0.05,0.13,-0.62,0.7673,2
1772360695323,1.24,0.41,1.25,0.05,0.13,-0.62,0.7673,2
1772360695328,1.61,0.2,1.21,0.05,0.13,-0.62,0.7673,2
1772360695333,1.86,0.06,1.05,0.05,0.13,-0.62,0.7673,2
1772360695338,2.31,-0.5,0.66,0.05,0.13,-0.62,0.7673,2
1772360695343,2.46,-0.79,0.39,0.05,0.13,-0.62,0.7673,2
1772360695348,2.56,-1.11,0.12,0.05,0.13,-0.62,0.7673,2
1772360695353,2.71,-1.5,-0.23,0.05,0.13,-0.62,0.7673,2
1772360695358,2.86,-2.21,-0.91,0.05,0.13,-0.62,0.7673,2
1772360695363,2.81,-2.61,-1.37,0.05,0.13,-0.62,0.7673,2
1772360695368,2.73,-2.97,-1.99,0.05,0.13,-0.62,0.7673,2
1772360695373,2.15,-3.58,-3.79,0.05,0.13,-0.62,0.7673,2
1772360695378,1.8,-3.87,-4.79,0.05,0.13,-0.62,0.7673,2
1772360695383,1.45,-4.1,-5.82,0.05,0.13,-0.62,0.7673,2
1772360695388,1.21,-4.26,-6.71,0.05,0.13,-0.62,0.7673,2
1772360695393,0.79,-4.38,-8.01,0.05,0.13,-0.62,0.7673,2
1772360695398,0.66,-4.57,-8.58,0.05,0.13,-0.62,0.7673,2
1772360695403,0.61,-4.91,-8.89,0.05,0.13,-0.62,0.7673,2
1772360695408,1.14,-5.03,-8.77,0.05,0.13,-0.62,0.7673,2
1772360695413,1.66,-5.04,-8.4,0.05,0.13,-0.62,0.7673,2
1772360695419,2.26,-3.37,-8.25,0.05,0.13,-0.62,0.7673,2
1772360695424,2.71,-1.48,-8.13,0.05,0.13,-0.62,0.7673,2
1772360695429,3.06,-0.06,-7.97,0.05,0.13,-0.62,0.7673,2
1772360695434,2.91,-0.13,-7.97,0.05,0.13,-0.62,0.7673,2
1772360695438,2.87,-0.04,-8.13,0.05,0.13,-0.62,0.7673,2
1772360695443,2.8,0.01,-8.36,0.05,0.13,-0.62,0.7673,2
1772360695448,2.82,-0.01,-8.46,0.05,0.13,-0.62,0.7673,2
1772360695454,2.82,-0.14,-8.45,0.05,0.13,-0.62,0.7673,2
1772360695458,2.8,-0.19,-8.53,0.05,0.13,-0.62,0.7673,2
1772360695463,2.85,-0.25,-8.64,0.05,0.13,-0.62,0.7673,2
1772360695469,2.82,-0.18,-8.62,0.05,0.13,-0.62,0.7673,2
1772360695474,2.8,-0.14,-8.66,0.05,0.13,-0.62,0.7673,2
1772360695478,2.82,-0.21,-8.73,0.05,0.13,-0.62,0.7673,2
1772360695483,2.81,-0.21,-8.79,0.05,0.13,-0.62,0.7673,2
1772360695489,2.86,-0.16,-8.78,0.05,0.13,-0.62,0.7673,2
1772360695494,2.88,-0.14,-8.81,0.05,0.13,-0.62,0.7673,2
1772360695498,2.89,-0.09,-8.8,0.05,0.13,-0.62,0.7673,2
1772360695503,2.91,-0.05,-8.83,0.05,0.13,-0.62,0.7673,2
1772360695509,2.93,-0.03,-8.73,0.05,0.13,-0.62,0.7673,2
1772360695514,2.95,0.05,-8.77,0.05,0.13,-0.62,0.7673,2
1772360695518,2.94,0.12,-8.75,0.05,0.13,-0.62,0.7673,2
1772360695523,3.0,0.17,-8.77,0.05,0.13,-0.62,0.7673,2
1772360695529,3.01,0.22,-8.71,0.05,0.13,-0.62,0.7673,2
1772360695533,3.04,0.23,-8.74,0.05,0.13,-0.62,0.7673,2
1772360695539,3.09,0.29,-8.72,0.05,0.13,-0.62,0.7673,2
1772360695543,3.11,0.39,-8.66,0.05,0.13,-0.62,0.7673,2
1772360695549,3.1,0.38,-8.61,0.05,0.13,-0.62,0.7673,2
1772360695553,3.11,0.45,-8.66,0.05,0.13,-0.62,0.7673,2
1772360695558,3.21,0.53,-8.64,0.05,0.13,-0.62,0.7673,2
1772360695564,3.18,0.61,-8.66,0.05,0.13,-0.62,0.7673,2
1772360695569,3.25,0.7,-8.6,0.05,0.13,-0.62,0.7673,2
1772360695574,3.23,0.75,-8.57,0.05,0.13,-0.62,0.7673,2
1772360695578,3.25,0.88,-8.62,0.05,0.13,-0.62,0.7673,2
1772360695583,3.31,0.9,-8.52,0.05,0.13,-0.62,0.7673,2
1772360695588,3.32,1.0,-8.44,0.05,0.13,-0.62,0.7673,2
1772360695593,3.34,1.11,-8.41,0.05,0.13,-0.62,0.7673,2
1772360695598,3.36,1.25,-8.41,0.05,0.13,-0.62,0.7673,2
1772360695603,3.33,1.43,-8.68,0.05,0.13,-0.62,0.7673,2
1772360695608,3.42,0.93,-8.6,0.05,0.13,-0.62,0.7673,2
1772360695614,3.32,1.51,-8.63,0.05,0.13,-0.62,0.7673,2
1772360695618,2.11,2.46,-7.86,0.05,0.13,-0.62,0.7673,2
1772360695623,1.21,3.48,-8.23,0.05,0.13,-0.62,0.7673,2
1772360695628,2.25,5.51,-11.82,0.05,0.13,-0.62,0.7673,2
1772360695633,1.5,-2.7,-19.91,0.05,0.13,-0.62,0.7673,2
1772360695638,2.34,1.07,-17.61,0.05,0.13,-0.62,0.7673,2
1772360695647,2.65,2.35,-17.75,-0.05,0.21,-0.51,0.8357,2
1772360695652,3.01,3.09,-19.07,-0.05,0.21,-0.51,0.8357,2
1772360695658,3.21,3.33,-19.48,-0.05,0.21,-0.51,0.8357,2
1772360695663,3.64,3.6,-19.35,-0.05,0.21,-0.51,0.8357,2
1772360695668,5.13,3.58,-18.29,-0.05,0.21,-0.51,0.8357,2
1772360695673,5.77,3.73,-17.41,-0.05,0.21,-0.51,0.8357,2
1772360695678,6.11,3.27,-16.29,-0.05,0.21,-0.51,0.8357,2
